# Total Phase Data Center(tm) v8.00
# (c) 2005-2025 Total Phase, Inc.
# www.totalphase.com
#
# 
#
# Level,Index,m:s.ms.us,Dur,Len,Err,S/P,Addr,Record,Data,ASCII
0,"1867","0:12.111.575","218.000 us","1 B","","SP","50","Read Transaction",64*,"d"
0,"1868","0:12.112.423","321.700 us","2 B","","SP","50","Write Transaction",7F 00,".."
0,"1869","0:12.113.497","278.100 us","1 B","","S","50","Write Transaction",02,"."
0,"1870","0:12.113.775","218.100 us","1 B","","SP","50","Read Transaction",04*,"."
0,"1871","0:12.114.622","321.700 us","2 B","","SP","50","Write Transaction",7F 01,".."
0,"1872","0:12.115.529","278.100 us","1 B","","S","50","Write Transaction",8E,"."
0,"1873","0:12.115.807","218.000 us","1 B","","SP","50","Read Transaction",64*,"d"
0,"1874","0:12.116.652","321.800 us","2 B","","SP","50","Write Transaction",7F 00,".."
0,"1875","0:12.117.611","278.100 us","1 B","","S","50","Write Transaction",02,"."
0,"1876","0:12.117.889","218.000 us","1 B","","SP","50","Read Transaction",04*,"."
0,"1877","0:12.118.740","321.800 us","2 B","","SP","50","Write Transaction",7F 2F,"./"
0,"1878","0:12.119.642","278.200 us","1 B","","S","50","Write Transaction",80,"."
0,"1879","0:12.119.921","218.000 us","1 B","","SP","50","Read Transaction",07*,"."
0,"1880","0:12.120.771","321.700 us","2 B","","SP","50","Write Transaction",7F 00,".."
0,"1881","0:12.121.734","278.200 us","1 B","","S","50","Write Transaction",02,"."
0,"1882","0:12.122.012","218.000 us","1 B","","SP","50","Read Transaction",04*,"."
0,"1883","0:12.122.862","321.700 us","2 B","","SP","50","Write Transaction",7F 2C,".,"
0,"1884","0:12.123.768","278.100 us","1 B","","S","50","Write Transaction",80,"."
0,"1885","0:12.124.047","13.389.200 ms","128 B","","SP","50","Read Transaction",55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 00 00 00 00 AA AA AA AA AA AA AA AA 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 00 00 00 00 AA AA AA AA AA AA AA AA 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55*,"UUUUUUUUUUUUUUUUUUUUUUUU"
0,"1886","0:12.149.864","321.700 us","2 B","","SP","50","Write Transaction",7F 00,".."
0,"1887","0:12.150.829","278.100 us","1 B","","S","50","Write Transaction",02,"."
0,"1888","0:12.151.107","218.100 us","1 B","","SP","50","Read Transaction",04*,"."
0,"1889","0:12.151.959","321.700 us","2 B","","SP","50","Write Transaction",7F 20,". "
0,"1890","0:12.152.866","278.100 us","1 B","","S","50","Write Transaction",80,"."
0,"1891","0:12.153.144","13.389.100 ms","128 B","","SP","50","Read Transaction",00 09 01 09 02 09 03 09 04 09 05 09 06 09 07 09 10 0B 11 0B 12 0B 13 0B 14 0B 15 0B 16 0B 17 0B 20 0D 21 0D 22 0D 23 0D 24 0D 25 0D 26 0D 27 0D 30 0F 31 0F 32 0F 33 0F 34 0F 35 0F 36 0F 37 0F 40 0A 41 0A 42 0A 43 0A 44 0A 45 0A 46 0A 47 0A 50 0C 51 0C 52 0C 53 0C 54 0C 55 0C 56 0C 57 0C 60 0E 61 0E 62 0E 63 0E 64 0E 65 0E 66 0E 67 0E 70 10 71 10 72 10 73 10 74 10 75 10 76 10 77 10*,"........................"
0,"1892","0:12.182.159","321.700 us","2 B","","SP","50","Write Transaction",7F 00,".."
0,"1893","0:12.183.262","278.100 us","1 B","","S","50","Write Transaction",02,"."
0,"1894","0:12.183.540","218.000 us","1 B","","SP","50","Read Transaction",04*,"."
0,"1895","0:12.184.391","321.700 us","2 B","","SP","50","Write Transaction",7F 21,".!"
0,"1896","0:12.185.298","278.200 us","1 B","","S","50","Write Transaction",80,"."
0,"1897","0:12.185.576","13.389.100 ms","128 B","","SP","50","Read Transaction",00 11 01 11 02 11 03 11 04 11 05 11 06 11 07 11 10 13 11 13 12 13 13 13 14 13 15 13 16 13 17 13 20 15 21 15 22 15 23 15 24 15 25 15 26 15 27 15 30 17 31 17 32 17 33 17 34 17 35 17 36 17 37 17 40 19 41 19 42 19 43 19 44 19 45 19 46 19 47 19 50 04 51 04 52 04 53 04 00 00 00 00 00 00 00 00 60 05 61 05 62 05 63 05 64 05 65 05 66 05 67 05 70 07 71 07 72 07 73 07 74 07 75 07 76 07 77 07*,"........................"
0,"1898","0:12.213.879","321.700 us","2 B","","SP","50","Write Transaction",7F 00,".."
0,"1899","0:12.214.974","278.100 us","1 B","","S","50","Write Transaction",02,"."
0,"1900","0:12.215.252","218.000 us","1 B","","SP","50","Read Transaction",04*,"."
0,"1901","0:12.216.105","321.700 us","2 B","","SP","50","Write Transaction",7F 22,"."""
0,"1902","0:12.217.011","278.100 us","1 B","","S","50","Write Transaction",80,"."
0,"1903","0:12.217.290","13.389.100 ms","128 B","","SP","50","Read Transaction",00 12 01 12 02 12 03 12 04 12 05 12 06 12 07 12 10 14 11 14 12 14 13 14 14 14 15 14 16 14 17 14 20 16 21 16 22 16 23 16 24 16 25 16 26 16 27 16 30 18 31 18 32 18 33 18 34 18 35 18 36 18 37 18 40 1A 41 1A 42 1A 43 1A 44 1A 45 1A 46 1A 47 1A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 60 06 61 06 62 06 63 06 64 06 65 06 66 06 67 06 70 08 71 08 72 08 73 08 74 08 75 08 76 08 77 08*,"........................"
0,"1904","0:12.245.875","321.800 us","2 B","","SP","50","Write Transaction",7F 00,".."
0,"1905","0:12.246.941","278.100 us","1 B","","S","50","Write Transaction",02,"."
0,"1906","0:12.247.220","218.000 us","1 B","","SP","50","Read Transaction",04*,"."
0,"1907","0:12.248.072","321.700 us","2 B","","SP","50","Write Transaction",7F 23,".#"
0,"1908","0:12.248.978","278.100 us","1 B","","S","50","Write Transaction",80,"."
0,"1909","0:12.249.257","13.389.200 ms","128 B","","SP","50","Read Transaction",00 1B 01 1B 02 1B 03 1B 04 1B 05 1B 06 1B 07 1B 10 1C 11 1C 12 1C 13 1C 14 1C 15 1C 16 1C 17 1C 20 1D 21 1D 22 1D 23 1D 24 1D 25 1D 26 1D 27 1D 30 1E 31 1E 32 1E 33 1E 34 1E 35 1E 36 1E 37 1E 40 1F 41 1F 42 1F 43 1F 44 1F 45 1F 46 1F 47 1F 50 20 51 20 52 20 53 20 54 20 55 20 56 20 57 20 60 21 61 21 62 21 63 21 64 21 65 21 66 21 67 21 70 22 71 22 72 22 73 22 74 22 75 22 76 22 77 22*,"........................"
0,"1910","0:12.278.272","321.800 us","2 B","","SP","50","Write Transaction",7F 00,".."
0,"1911","0:13.170.851","278.100 us","1 B","","S","50","Write Transaction",00,"."
0,"1912","0:13.171.129","13.389.200 ms","128 B","","SP","50","Read Transaction",19 53 04 07 09 00 00 00 00 00 00 00 00 00 35 66 80 F2 33 42 33 42 33 52 3F 00 00 00 00 00 00 00 00 F0 0F 00 00 01 00 00 46 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 02 80 74 11 FF 81 76 22 55 82 78 44 11 83 80 88 01 80 73 11 FF 81 75 22 55 82 77 44 11 83 7F 88 01 00 00 00 00 00 00 00 00 00 00*,".S............5f..3B3B3R"
0,"1913","0:13.198.005","278.100 us","1 B","","S","50","Write Transaction",80,"."
0,"1914","0:13.198.283","8.929.600 ms","85 B","","SP","50","Read Transaction",19 4C 55 4D 45 4E 54 55 4D 20 20 20 20 20 20 20 20 00 01 9C 39 36 35 33 2D 45 31 2D 31 30 31 31 20 20 20 20 30 30 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 32 34 30 37 30 38 53 4A 41 42 43 44 45 31 32 33 34 35 E0 6A 65 27 00 00 00 00 00 00 00 00 04*,".LUMENTUM        ...9653"
0,"1915","0:13.218.183","278.100 us","1 B","","S","50","Write Transaction",56,"V"
0,"1916","0:13.218.461","218.100 us","1 B","","SP","50","Read Transaction",80*,"."
0,"1917","0:13.219.371","278.100 us","1 B","","S","50","Write Transaction",55,"U"
0,"1918","0:13.219.649","218.000 us","1 B","","SP","50","Read Transaction",02*,"."
0,"1919","0:13.220.549","278.100 us","1 B","","S","50","Write Transaction",57,"W"
0,"1920","0:13.220.827","218.100 us","1 B","","SP","50","Read Transaction",74*,"t"
0,"1921","0:13.221.718","278.100 us","1 B","","S","50","Write Transaction",58,"X"
0,"1922","0:13.221.997","218.100 us","1 B","","SP","50","Read Transaction",11*,"."
0,"1923","0:22.573.784","278.200 us","1 B","","S","50","Write Transaction",00,"."
0,"1924","0:22.574.062","218.000 us","1 B","","SP","50","Read Transaction",19*,"."
0,"1925","0:22.574.953","278.100 us","1 B","","S","50","Write Transaction",7F,"."
0,"1926","0:22.575.231","218.000 us","1 B","","SP","50","Read Transaction",00*,"."
0,"1927","0:22.576.109","278.200 us","1 B","","S","50","Write Transaction",81,"."
0,"1928","0:22.576.387","1.773.600 ms","16 B","","SP","50","Read Transaction",4C 55 4D 45 4E 54 55 4D 20 20 20 20 20 20 20 20*,"LUMENTUM        "
0,"1929","0:22.579.112","278.100 us","1 B","","S","50","Write Transaction",7F,"."
0,"1930","0:22.579.390","218.000 us","1 B","","SP","50","Read Transaction",00*,"."
0,"1931","0:22.580.265","278.100 us","1 B","","S","50","Write Transaction",94,"."
0,"1932","0:22.580.543","1.773.700 ms","16 B","","SP","50","Read Transaction",39 36 35 33 2D 45 31 2D 31 30 31 31 20 20 20 20*,"9653-E1-1011    "
0,"1933","0:22.585.814","278.200 us","1 B","","S","50","Write Transaction",02,"."
0,"1934","0:22.586.092","218.000 us","1 B","","SP","50","Read Transaction",04*,"."
0,"1935","0:22.587.070","278.100 us","1 B","","S","50","Write Transaction",02,"."
0,"1936","0:22.587.348","218.000 us","1 B","","SP","50","Read Transaction",04*,"."
0,"1937","0:22.588.205","321.700 us","2 B","","SP","50","Write Transaction",7F 01,".."
0,"1938","0:22.589.115","278.100 us","1 B","","S","50","Write Transaction",A3,"."
0,"1939","0:22.589.393","218.000 us","1 B","","SP","50","Read Transaction",77*,"w"
0,"1940","0:22.590.245","321.700 us","2 B","","SP","50","Write Transaction",7F 00,".."
0,"1941","0:22.591.091","278.200 us","1 B","","S","50","Write Transaction",55,"U"
0,"1942","0:22.591.370","218.000 us","1 B","","SP","50","Read Transaction",02*,"."
0,"1943","0:22.592.287","278.100 us","1 B","","S","50","Write Transaction",57,"W"
0,"1944","0:22.592.565","218.000 us","1 B","","SP","50","Read Transaction",74*,"t"
0,"1945","0:22.593.505","278.200 us","1 B","","S","50","Write Transaction",02,"."
0,"1946","0:22.593.783","218.000 us","1 B","","SP","50","Read Transaction",04*,"."
0,"1947","0:22.594.637","321.700 us","2 B","","SP","50","Write Transaction",7F 9F,".."
0,"1948","0:22.595.546","321.700 us","2 B","","SP","50","Write Transaction",82 00,".."
0,"1949","0:22.596.455","321.800 us","2 B","","SP","50","Write Transaction",83 00,".."
0,"1950","0:22.597.364","321.700 us","2 B","","SP","50","Write Transaction",84 00,".."
0,"1951","0:22.598.273","321.800 us","2 B","","SP","50","Write Transaction",85 FE,".."
0,"1952","0:22.598.997","321.800 us","2 B","","SP","50","Write Transaction",86 00,".."
0,"1953","0:22.599.906","321.700 us","2 B","","SP","50","Write Transaction",87 00,".."
0,"1954","0:22.600.815","321.800 us","2 B","","SP","50","Write Transaction",7F 00,".."
0,"1955","0:22.601.781","278.100 us","1 B","","S","50","Write Transaction",02,"."
0,"1956","0:22.602.059","218.000 us","1 B","","SP","50","Read Transaction",04*,"."
0,"1957","0:22.602.913","321.800 us","2 B","","SP","50","Write Transaction",7F 9F,".."
0,"1958","0:22.603.822","321.800 us","2 B","","SP","50","Write Transaction",80 01,".."
0,"1959","0:22.604.731","321.800 us","2 B","","SP","50","Write Transaction",81 00,".."
0,"1960","0:22.605.639","321.700 us","2 B","","SP","50","Write Transaction",7F 00,".."
0,"1961","0:22.606.606","278.100 us","1 B","","S","50","Write Transaction",25,"%"
0,"1962","0:22.606.884","218.000 us","1 B","","SP","50","Read Transaction",01*,"."
0,"1963","0:22.607.831","278.100 us","1 B","","S","50","Write Transaction",02,"."
0,"1964","0:22.608.109","218.100 us","1 B","","SP","50","Read Transaction",04*,"."
0,"1965","0:22.608.963","321.800 us","2 B","","SP","50","Write Transaction",7F 9F,".."
0,"1966","0:22.609.872","278.100 us","1 B","","S","50","Write Transaction",86,"."
0,"1967","0:22.610.150","218.000 us","1 B","","SP","50","Read Transaction",6E*,"n"
0,"1968","0:22.611.003","321.700 us","2 B","","SP","50","Write Transaction",7F 00,".."
0,"1969","0:22.611.974","278.100 us","1 B","","S","50","Write Transaction",02,"."
0,"1970","0:22.612.252","218.000 us","1 B","","SP","50","Read Transaction",04*,"."
0,"1971","0:22.613.106","321.700 us","2 B","","SP","50","Write Transaction",7F 9F,".."
0,"1972","0:22.614.015","278.200 us","1 B","","S","50","Write Transaction",87,"."
0,"1973","0:22.614.293","218.000 us","1 B","","SP","50","Read Transaction",36*,"6"
0,"1974","0:22.615.001","321.700 us","2 B","","SP","50","Write Transaction",7F 00,".."
0,"1975","0:22.615.969","278.200 us","1 B","","S","50","Write Transaction",02,"."
0,"1976","0:22.616.248","218.000 us","1 B","","SP","50","Read Transaction",04*,"."
0,"1977","0:22.617.101","321.700 us","2 B","","SP","50","Write Transaction",7F 9F,".."
0,"1978","0:22.618.030","278.200 us","1 B","","S","50","Write Transaction",88,"."
0,"1979","0:22.618.308","11.522.300 ms","110 B","","SP","50","Read Transaction",03 03 00 46 00 00 00 00 00 00 00 D0 02 00 00 00 00 00 4D 61 72 20 31 30 20 32 30 32 36 20 31 31 3A 31 34 3A 32 35 00 46 00 00 00 00 00 00 00 D0 02 00 00 00 00 00 4D 61 72 20 31 30 20 32 30 32 36 20 31 31 3A 32 32 3A 30 31 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00*,"...F..............Mar 10"
0,"1980","0:22.643.159","321.800 us","2 B","","SP","50","Write Transaction",7F 00,".."
0,"1981","0:22.776.206","278.100 us","1 B","","S","50","Write Transaction",09,"."
0,"1982","0:22.776.484","218.000 us","1 B","","SP","50","Read Transaction",00*,"."
0,"1983","0:22.777.396","278.200 us","1 B","","S","50","Write Transaction",0A,"."
0,"1984","0:22.777.674","218.000 us","1 B","","SP","50","Read Transaction",00*,"."
0,"1985","0:22.778.586","278.100 us","1 B","","S","50","Write Transaction",0B,"."
0,"1986","0:22.778.864","218.100 us","1 B","","SP","50","Read Transaction",00*,"."
0,"1987","0:22.779.803","278.200 us","1 B","","S","50","Write Transaction",02,"."
0,"1988","0:22.780.081","218.000 us","1 B","","SP","50","Read Transaction",04*,"."
0,"1989","0:22.780.931","321.700 us","2 B","","SP","50","Write Transaction",7F 01,".."
0,"1990","0:22.781.840","278.100 us","1 B","","S","50","Write Transaction",91,"."
0,"1991","0:22.782.118","218.000 us","1 B","","SP","50","Read Transaction",60*,"`"
0,"1992","0:22.782.966","321.800 us","2 B","","SP","50","Write Transaction",7F 00,".."
0,"1993","0:22.783.985","278.100 us","1 B","","S","50","Write Transaction",02,"."
0,"1994","0:22.784.264","218.000 us","1 B","","SP","50","Read Transaction",04*,"."
0,"1995","0:22.785.110","321.800 us","2 B","","SP","50","Write Transaction",7F 11,".."
0,"1996","0:22.786.018","278.200 us","1 B","","S","50","Write Transaction",8B,"."
0,"1997","0:22.786.296","529.100 us","4 B","","SP","50","Read Transaction",00 00 00 00*,"...."
0,"1998","0:22.787.022","321.700 us","2 B","","SP","50","Write Transaction",7F 00,".."
0,"1999","0:22.788.119","278.200 us","1 B","","S","50","Write Transaction",02,"."
0,"2000","0:22.788.397","218.000 us","1 B","","SP","50","Read Transaction",04*,"."
0,"2001","0:22.789.245","321.800 us","2 B","","SP","50","Write Transaction",7F 11,".."
0,"2002","0:22.790.148","278.100 us","1 B","","S","50","Write Transaction",95,"."
0,"2003","0:22.790.427","529.200 us","4 B","","SP","50","Read Transaction",00 00 00 00*,"...."
0,"2004","0:22.791.937","321.700 us","2 B","","SP","50","Write Transaction",7F 00,".."
0,"2005","0:22.793.009","278.100 us","1 B","","S","50","Write Transaction",02,"."
0,"2006","0:22.793.288","218.100 us","1 B","","SP","50","Read Transaction",04*,"."
0,"2007","0:22.794.135","321.800 us","2 B","","SP","50","Write Transaction",7F 11,".."
0,"2008","0:22.795.023","278.100 us","1 B","","S","50","Write Transaction",8F,"."
0,"2009","0:22.795.301","529.200 us","4 B","","SP","50","Read Transaction",00 9A 00 9A*,"...."
0,"2010","0:22.796.818","321.800 us","2 B","","SP","50","Write Transaction",7F 00,".."
0,"2011","0:22.799.614","278.100 us","1 B","","S","50","Write Transaction",08,"."
0,"2012","0:22.799.892","218.000 us","1 B","","SP","50","Read Transaction",40*,"@"
0,"2013","0:22.800.827","278.100 us","1 B","","S","50","Write Transaction",02,"."
0,"2014","0:22.801.105","218.100 us","1 B","","SP","50","Read Transaction",04*,"."
0,"2015","0:22.801.959","321.800 us","2 B","","SP","50","Write Transaction",7F 01,".."
0,"2016","0:22.802.864","278.200 us","1 B","","S","50","Write Transaction",9D,"."
0,"2017","0:22.803.142","218.000 us","1 B","","SP","50","Read Transaction",06*,"."
0,"2018","0:22.803.995","321.700 us","2 B","","SP","50","Write Transaction",7F 00,".."
0,"2019","0:22.804.979","278.100 us","1 B","","S","50","Write Transaction",02,"."
0,"2020","0:22.805.257","218.000 us","1 B","","SP","50","Read Transaction",04*,"."
0,"2021","0:22.806.111","321.800 us","2 B","","SP","50","Write Transaction",7F 01,".."
0,"2022","0:22.807.026","278.100 us","1 B","","S","50","Write Transaction",9E,"."
0,"2023","0:22.807.304","218.100 us","1 B","","SP","50","Read Transaction",06*,"."
0,"2024","0:22.808.157","321.700 us","2 B","","SP","50","Write Transaction",7F 00,".."
0,"2025","0:22.809.130","278.100 us","1 B","","S","50","Write Transaction",02,"."
0,"2026","0:22.809.408","218.000 us","1 B","","SP","50","Read Transaction",04*,"."
0,"2027","0:22.810.257","321.800 us","2 B","","SP","50","Write Transaction",7F 11,".."
0,"2028","0:22.811.028","278.100 us","1 B","","S","50","Write Transaction",93,"."
0,"2029","0:22.811.306","218.000 us","1 B","","SP","50","Read Transaction",00*,"."
0,"2030","0:22.812.159","321.700 us","2 B","","SP","50","Write Transaction",7F 00,".."
0,"2031","0:22.813.162","278.100 us","1 B","","S","50","Write Transaction",02,"."
0,"2032","0:22.813.441","218.000 us","1 B","","SP","50","Read Transaction",04*,"."
0,"2033","0:22.814.295","321.800 us","2 B","","SP","50","Write Transaction",7F 01,".."
0,"2034","0:22.815.022","278.100 us","1 B","","S","50","Write Transaction",9D,"."
0,"2035","0:22.815.300","218.000 us","1 B","","SP","50","Read Transaction",06*,"."
0,"2036","0:22.816.153","321.700 us","2 B","","SP","50","Write Transaction",7F 00,".."
0,"2037","0:22.817.128","278.100 us","1 B","","S","50","Write Transaction",02,"."
0,"2038","0:22.817.406","218.000 us","1 B","","SP","50","Read Transaction",04*,"."
0,"2039","0:22.818.260","321.700 us","2 B","","SP","50","Write Transaction",7F 11,".."
0,"2040","0:22.819.024","278.100 us","1 B","","S","50","Write Transaction",88,"."
0,"2041","0:22.819.302","218.100 us","1 B","","SP","50","Read Transaction",00*,"."
0,"2042","0:22.820.155","321.800 us","2 B","","SP","50","Write Transaction",7F 00,".."
0,"2043","0:22.821.148","278.100 us","1 B","","S","50","Write Transaction",02,"."
0,"2044","0:22.821.426","218.000 us","1 B","","SP","50","Read Transaction",04*,"."
0,"2045","0:22.822.276","321.700 us","2 B","","SP","50","Write Transaction",7F 01,".."
0,"2046","0:22.823.025","278.100 us","1 B","","S","50","Write Transaction",9D,"."
0,"2047","0:22.823.304","218.000 us","1 B","","SP","50","Read Transaction",06*,"."
0,"2048","0:22.824.152","321.700 us","2 B","","SP","50","Write Transaction",7F 00,".."
